"","...1","Timestamp","Value","Quality Code"
"513",513,2020-05-27,34.76,41
"514",514,2020-05-28,36.18,41
"515",515,2020-05-29,33.93,41
"516",516,2020-05-30,41.49,41
"517",517,2020-05-31,44.26,41
"518",518,2020-06-01,39.44,41
"519",519,2020-06-02,37.12,41
"520",520,2020-06-03,31.98,41
"521",521,2020-06-04,31.65,41
"522",522,2020-06-05,43.71,41
"523",523,2020-06-06,62.94,41
"524",524,2020-06-07,46.51,41
"525",525,2020-06-08,43.77,41
"526",526,2020-06-09,55.6,21
"527",527,2020-06-10,44.53,21
"528",528,2020-06-11,41.1,21
"529",529,2020-06-12,47.53,21
"530",530,2020-06-13,65.15,21
"531",531,2020-06-14,57.02,21
"532",532,2020-06-15,46.82,21
"533",533,2020-06-16,45.35,21
"534",534,2020-06-17,62.4,41
"535",535,2020-06-18,131.35,21
"536",536,2020-06-19,74.92,21
"537",537,2020-06-20,42.08,21
"538",538,2020-06-21,45.06,21
"539",539,2020-06-22,54.89,21
"540",540,2020-06-23,40.32,21
"541",541,2020-06-24,34.14,21
"542",542,2020-06-25,32.58,21
"543",543,2020-06-26,35.83,21
"544",544,2020-06-27,46.47,21
"545",545,2020-06-28,40.83,21
"546",546,2020-06-29,37.49,21
"547",547,2020-06-30,49.35,21
"548",548,2020-07-01,133.39,21
"549",549,2020-07-02,63.5,21
"550",550,2020-07-03,43.81,21
"551",551,2020-07-04,35.2,21
"552",552,2020-07-05,34.74,21
"553",553,2020-07-06,32.77,21
"554",554,2020-07-07,35.62,21
"555",555,2020-07-08,46.95,21
"556",556,2020-07-09,54.99,21
"557",557,2020-07-10,39.38,21
"558",558,2020-07-11,35.52,21
"559",559,2020-07-12,36.59,21
"560",560,2020-07-13,40.39,21
"561",561,2020-07-14,40.85,21
"562",562,2020-07-15,43.86,21
"563",563,2020-07-16,42.48,21
"564",564,2020-07-17,39.03,21
"565",565,2020-07-18,32.12,21
"566",566,2020-07-19,29.52,21
